rom3193; 05.11.2009; Stellen; Professur; Universitätsprofessur für Romanische Philologie/Literaturwissenschaft mit Schwerpunkt Hispanistik/Lusitanistik ; Portugiesisch Spanisch; Literaturwissenschaft; 
rom2351; 13.10.2013; Disziplinen; Literaturwissenschaft; Leopoldo Marechal o la fundación de la literatura argentina moderna; Spanisch; Literaturwissenschaft; 
rom3268; 06.12.2013; Tagungen; Tagungsprogramm; VII CENTENARIO DI BOCCACCIO – «Umana cosa è aver compassione degli afflitti...»: raccontare consolare curare nella narrativa europea da Boccaccio al Seicento; Italienisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2060; 08.03.2012; Stellen; Wissenschaftliche Stelle; Lecturer in Portuguese; Portugiesisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0921; 24.10.2009; Tagungen; Tagungsausschreibung; CfP: JALLA 2010 - Jornadas Andinas de Literatura Latinoamericana; Portugiesisch Spanisch; Literaturwissenschaft; 
rom0228; 21.05.2009; Stellen; Wissenschaftliche Stelle; 5 Doktorandenstellen in den Geisteswissenschaften Forschergruppe Anfänge (50%); Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2993; 01.12.2011; Stellen; Stipendium; Stipendien an 10 Postdoktoranden/innen: Stiftungsfonds Martin-Buber-Gesellschaft; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2480; 08.01.2013; Weitere Informationen; Allgemeine Mitteilung; Nachruf auf Prof. Dr. Rita Schober (1918-2012); ; ; 
rom2318; 14.05.2012; Stellen; Nichtwissenschaftliche Stelle; Lektor/in für Französisch; Französisch; Sprachpraxis; 
rom2842; 15.03.2008; Tagungen; Tagungsausschreibung; Rhétoriques du masque : les femmes écrivains et le travestissement textuel (1500-1940); Französisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0972; 11.06.2012; Tagungen; Tagungsausschreibung; CfP: Les Médias en Afrique subsaharienne et au Maghreb. Formes discursives publics et enjeux démocratiques; Französisch Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom3249; 27.09.2012; Stellen; Professur; Vertretung (W 3) Lehrstuhl für Romanische Literaturen und Kulturen; Französisch Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2779; 25.02.2014; Stellen; Wissenschaftliche Stelle; Promotionsstelle (65%) im DFG-Graduiertenkolleg Ambiguität ; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom3643; 09.04.2009; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/r Mitarbeiter/in Koordination Morphomata: Genese Dynamik und Medialität kultureller Figurationen; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2783; 17.08.2013; Stellen; Wissenschaftliche Stelle; Promotionsstelle im Projekt Aufstieg der Referenzialität: Literarische Autorschaft und publizistische Öffentlichkeit (Autobiographie Auto(r)fiktionalität Autorschaft); Französisch Weitere romanische Sprachen; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2542; 28.05.2013; Weitere Informationen; Allgemeine Mitteilung; Newsletter Saarbrücker Übersetzungsbibliographie; Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Sprachwissenschaft; 
rom2596; 20.12.2012; Stellen; Stipendium; PhD Studentship Anglo-Norman Dictionary Project ; Französisch Sprachenübergreifend; Sprachwissenschaft; 
rom2105; 30.08.2011; Weitere Informationen; Allgemeine Mitteilung; Lehrerfortbildung Communication interculturelle en classe de FLE; Französisch; Medien-/Kulturwissenschaft Didaktik; 
rom1947; 07.04.2011; Stellen; Wissenschaftliche Stelle; Koordinator/in für das ifa-Forschungsprogramm Kultur und Außenpolitik; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom2293; 22.12.2010; Stellen; Nichtwissenschaftliche Stelle; Lektorat (05 Stelle) für Spanisch; Spanisch; Sprachpraxis; 
rom1709; 10.02.2014; Tagungen; Tagungsprogramm; Giornata dell’Italianistica nelle università tedesche –  Tagung zum Status der Italianistik an deutschen Universitäten; Italienisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Didaktik; 
rom3743; 22.01.2009; Weitere Informationen; Allgemeine Mitteilung; Zs.: Philologie im Netz (PhiN) 47/2009 erschienen; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft; 
rom0296; 23.06.2008; Tagungen; Tagungsprogramm; 9e Congrès International de l'Association Internationale d’Études Occitanes / Associacion Internacionala d’Estudis Occitans; Französisch Weitere romanische Sprachen; ; 
rom0213; 21.12.2010; Stellen; Stipendium; 4 Doktorandenstipendien: Europäisches Doktoratsprogramm  Europa und die Erfindung der Modernität; Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2158; 31.01.2008; Stellen; Wissenschaftliche Stelle; Lehrkraft für besondere Aufgaben (Französisch); Französisch; Medien-/Kulturwissenschaft Sprachpraxis; 
rom3562; 14.07.2011; Stellen; Wissenschaftliche Stelle; Wissenschaftliche Mitarbeiter: Empirische Kulturforschung; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom0603; 10.06.2011; Stellen; Professur; Catedrático/a de Literatura Española; Spanisch; Literaturwissenschaft; 
rom3079; 07.04.2011; Stellen; Wissenschaftliche Stelle; Teaching Fellow in Medieval and Renaissance Studies; Italienisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2754; 02.04.2009; Stellen; Professur; Professur (W3) für Italienische Philologie (Lehrstuhl) - Nachfolge Prof. Dr. Gerhard Regn; Italienisch; Literaturwissenschaft; 
rom3290; 22.05.2013; Tagungen; Tagungsprogramm; Von der Idee zum Buch: Modellanalysen zu Federico García Lorcas Bodas de sangre / Bluthochzeit; Spanisch; Literaturwissenschaft; 
rom3598; 21.02.2013; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/r Mitarbeiter/in (50 %): Basisprojekt Epistemische Rückseite instrumenteller Bilder des Exzellenzclusters Bild - Wissen - Gestaltung; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1437; 19.04.2008; Stellen; Wissenschaftliche Stelle; Director of Studies; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik; 
rom1722; 10.02.2009; Weitere Informationen; Studium; Graduiertenschule Romanistik der Universität Zürich; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3664; 13.07.2011; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/r Mitarbeiter/in (Spanisch/Französisch); Französisch Spanisch; Literaturwissenschaft; 
rom3333; 03.03.2009; Stellen; Professur; W1-Juniorprofessur für Romanische Sprachwissenschaft; Französisch Italienisch Spanisch; Sprachwissenschaft; 
rom3196; 03.05.2012; Stellen; Professur; Universitätsprofessur für Romanische Sprach- und Kommunikationswissenschaft; Französisch Italienisch Spanisch; Sprachwissenschaft; 
rom2164; 09.12.2011; Stellen; Nichtwissenschaftliche Stelle; Lehrkraft für besondere Aufgaben: Französische Literaturwissenschaft; Französisch; Literaturwissenschaft; 
rom3235; 07.05.2009; Tagungen; Tagungsausschreibung; VERBAL-Workshop “Sex & Sprache / Sex & Language”; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2238; 13.08.2009; Disziplinen; Sprachpraxis; Lehrkraft für besondere Aufgaben (Spanische Sprachpraxis und Landeskunde); Spanisch; Sprachpraxis; 
rom1543; 14.12.2010; Tagungen; Tagungsprogramm; ErzählMacht – Narrative Politiken des Imaginären; Französisch Italienisch Spanisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom0613; 14.01.2014; Tagungen; Sonstige Veranstaltung; CfA: Coding for Language Communities (CLC 2014); Sprachenübergreifend; Sprachwissenschaft; 
rom0401; 16.04.2013; Tagungen; Sonstige Veranstaltung; Arbeitsgruppe ORIENT & OKZIDENT; Sprachenübergreifend; Literaturwissenschaft; 
rom2685; 12.05.2011; Stellen; Professur; Professor im Bereich der Didaktik des Erst- und Zweitsprachenlernens; Französisch Sprachenübergreifend; Didaktik; 
rom2656; 24.01.2013; Weitere Informationen; Allgemeine Mitteilung; „Preis der Deutsch-Brasilianischen Gesellschaft/Tópicos“; Portugiesisch; ; 
rom1330; 03.11.2009; Stellen; Wissenschaftliche Stelle; [terminado: 17-11-09] Concurso para um lugar de Colaborador Científico no Departamento de  Português / Espanhol (75%); Portugiesisch Spanisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2902; 14.03.2013; Tagungen; Tagungsprogramm; Semiotik Pragmatik und Ästhetik an der Schnittstelle von Musik und Dichtung; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom2395; 05.05.2011; Stellen; Stipendium; M4HUMAN Programme: Mobility for experiences researchers in historical humanities including islamic studies; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom1309; 03.06.2009; Tagungen; Tagungsprogramm; Colloque international: Multiculturalisme et diversité culturelle dans les médias au Canada et au Québec; Französisch Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3605; 17.05.2013; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/r Mitarbeiter/in; Französisch Spanisch; Medien-/Kulturwissenschaft; 
rom1968; 13.01.2014; Tagungen; Tagungsprogramm; La letteratura e il male: rappresentazione e critica di un concetto indeterminato dall’Illuminismo a oggi  Die Literatur und das Böse: Darstellung und Kritik eines unbestimmten Begriffs von der Aufklärung bis heute; Italienisch Sprachenübergreifend; Literaturwissenschaft; 
rom0746; 04.11.2013; Tagungen; Tagungsausschreibung; CfP: Communication électornique cultures et identités; Sprachenübergreifend; Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom3517; 26.07.2013; Stellen; Wissenschaftliche Stelle; Wiss. Mitarbeiter/in Romanische Literaturwissenschaft / Transnationale Literaturwissenschaft; Französisch Italienisch Spanisch; Literaturwissenschaft; 
rom2730; 23.02.2012; Stellen; Professur; Professur im wissenschaftlichen Bereich Mehrsprachige Didaktik (ladinische Abteilung); Italienisch Weitere romanische Sprachen Sprachenübergreifend; Didaktik; 
rom2333; 29.11.2013; Stellen; Wissenschaftliche Stelle; Lektorin / Lektor für Französisch (Rechtsfranzösisch); Französisch; Sprachpraxis; 
rom3275; 06.01.2008; Tagungen; Tagungsausschreibung; VIII Jornadas Andinas de Literatura Latinoamericana (JALLA) 2008 SEGUNDA CONVOCATORIA; Portugiesisch Spanisch; Literaturwissenschaft; 
rom3407; 02.09.2010; Stellen; Professur; W3-Professur für Kulturtheorie und kulturwissenschaftliche Methoden; Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom2929; 30.11.2011; Tagungen; Tagungsprogramm; Simposio internacional: Europa y la ciudad - El pensamiento de María Zambrano en su contexto europeo; Spanisch; Literaturwissenschaft; 
rom1777; 29.11.2012; Tagungen; Tagungsprogramm; Il ruolo della grammatica valenziale nell’insegnamento delle lingue straniere; Sprachenübergreifend; Sprachwissenschaft Didaktik; 
rom3586; 02.08.2012; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/r Mitarbeiter/-in: Wissenschaftliche Koordination der Graduate Studies (100%); Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1893; 28.12.2007; Stellen; Professur; Juniorprofessur für Romanische Philologie Exzellenzinitiative Friedrich Schlegel Graduate School of Literary Studies (FU Berlin Frist 17.1.2008); ; Literaturwissenschaft; 
rom3637; 13.12.2011; Stellen; Wissenschaftliche Stelle; Wissenschaftliche/r Mitarbeiterin im Bereich Romanische Sprachwissenschaft:; Französisch Italienisch Portugiesisch Spanisch; Sprachwissenschaft; 
rom0142; 21.12.2011; Stellen; Stipendium; 2 Promotionsstipendien Graduiertenkolleg „Kulturkontakt und Wissenschaftsdiskurs“; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom1364; 18.08.2010; Weitere Informationen; Studium; Neuer Studiengang: DAAD und BMBF fördern „BA 3+1: Literaturwissenschaft mit internationaler  Zusatzqualifikation in Romanistik bzw. Slawistik“ in Erfurt; Französisch Spanisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom1053; 02.02.2012; Tagungen; Tagungsausschreibung; CfP: pop.Mex – Facetas de la cultura popular mexicana; Spanisch; Medien-/Kulturwissenschaft; 
rom3744; 17.04.2009; Weitere Informationen; Allgemeine Mitteilung; Zs.: Philologie im Netz (PhiN) 48/2009 erschienen; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2379; 30.11.2010; Weitere Informationen; Studium; Linguistisches Internationales Promotionsprogramm der LMU; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Sprachwissenschaft; 
rom1376; 08.11.2011; Disziplinen; Medien/Kulturwissenschaft; Datenbank der Mittelmeerforschung; Französisch Italienisch Spanisch Weitere romanische Sprachen; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom0732; 10.04.2011; Tagungen; Tagungsausschreibung; CfP: Colloque annuel SHESL-HTL 2012: Linguistiques d’intervention - Des usages socio-politiques des savoirs sur le langage et les langues; Französisch Italienisch Portugiesisch Spanisch Weitere romanische Sprachen Sprachenübergreifend; Sprachwissenschaft; 
rom3469; 02.03.2011; Stellen; Wissenschaftliche Stelle; Wiss. Mitarbeiter/-in (Franz. und ital. Literaturwissenschaft 50%); Französisch Italienisch; Literaturwissenschaft; 
rom0827; 15.01.2013; Tagungen; Tagungsausschreibung; CfP: Europa im Spiegel von Migration und Exil: Projektionen – Imaginationen  –  Hybride Identitäten / Europa no contexto de migração e exílio: Projecções – Imaginações  –  Identidades híbridas (Sektion Lusitanistentag 2013); Portugiesisch Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3476; 19.06.2010; Stellen; Wissenschaftliche Stelle; Wiss. Mitarbeiter/in (65%) zur Mitarbeit im DFG-Forschungsprojekt Medialität - Transmedialität - Narration: Perspektiven einer transgenerischen und transmedialen Narratologie (Film Theater Literatur); Sprachenübergreifend; Literaturwissenschaft Medien-/Kulturwissenschaft Weitere Teilbereiche; 
rom3555; 07.02.2008; Stellen; Wissenschaftliche Stelle; Wiss. Mitarbeiterstelle im Bereich der Fachdidaktik Romanische Sprachen; Französisch Italienisch Spanisch; Didaktik; 
rom2116; 17.07.2009; Stellen; Wissenschaftliche Stelle; Lehrkraft f.bes. Aufgaben (Sprachwissenschaft Französ./Ital. 50%); Französisch Italienisch; Sprachwissenschaft; 
rom0447; 14.07.2011; Stellen; Nichtwissenschaftliche Stelle; Associate Lecturer in Spanish Language; Spanisch; Sprachpraxis; 
rom3214; 29.04.2008; Tagungen; Sonstige Veranstaltung; Université européenne d'été pour doctorants La santé - valeurs enjeux techniques; Französisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik Weitere Teilbereiche; 
rom2894; 07.06.2008; Tagungen; Tagungsprogramm; Sektionenprogramme zum 6. Kongress des Frankoromanistenverbandes Normen - Normes; Französisch; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft Sprachpraxis Didaktik Weitere Teilbereiche; 
rom0467; 14.10.2008; Weitere Informationen; Allgemeine Mitteilung; Aufruf gegen die Verschiebung der Semesterzeiten in Deutschland; Sprachenübergreifend; Weitere Teilbereiche; 
rom2100; 05.01.2012; Stellen; Nichtwissenschaftliche Stelle; Lehrauftrag Portugiesisch (8 SWS); Portugiesisch; Sprachpraxis; 
rom1009; 07.08.2008; Tagungen; Tagungsausschreibung; CfP: Methodologies and Practices for Approaching Learning as a Social Phenomenon; Sprachenübergreifend; Didaktik; 
rom1102; 21.11.2013; Tagungen; Tagungsausschreibung; CfP Sektion 18 English-Français beim 9. Kongress des Frankoromanistenverbands; Französisch; Didaktik; 
rom1620; 06.09.2011; Stellen; Stipendium; Forschungsstipendien Schulbuch- und Bildungsmedienforschung; Sprachenübergreifend; Didaktik; 
rom3114; 26.09.2008; Tagungen; Tagungsausschreibung; Théorisation des genres narratifs et études de genre int. Tagung; Französisch Sprachenübergreifend; Literaturwissenschaft; 
rom1244; 03.01.2012; Tagungen; Tagungsausschreibung; CfP: Voltaires Reisen von den Vereinigten Niederlanden bis nach Preußen; Französisch; Literaturwissenschaft Medien-/Kulturwissenschaft; 
rom3035; 02.06.2009; Tagungen; Sonstige Veranstaltung; Summer School New Forms of Fiction. Exploring Blendings and Transgressions of Fiction and Reality ; Sprachenübergreifend; Literaturwissenschaft; 
rom2711; 12.01.2012; Stellen; Professur; Professur für Populäre Kulturen: «Kulturwissenschaftliche Raumforschung»; Sprachenübergreifend; Medien-/Kulturwissenschaft; 
rom2398; 08.05.2012; Weitere Informationen; Studium; MA Mittelalterstudien / Medieval Studies in Bonn; Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
rom2055; 07.04.2011; Stellen; Wissenschaftliche Stelle; Lecturer in Modern and Contemporary Italian Literature; Italienisch; Literaturwissenschaft; 
rom3770; 02.10.2012; Weitere Informationen; Allgemeine Mitteilung; Zum Tode des Romanisten Karlheinz Barck (†30.9.2012); Französisch Italienisch Portugiesisch Spanisch Sprachenübergreifend; Literaturwissenschaft Sprachwissenschaft Medien-/Kulturwissenschaft; 
